user_id,join_date,last_activity_date,days_active,retention_flag,retention_rate
2683,10/7/2025,1/31/2021,110,1,
2684,4/4/2024,5/13/2021,276,1,
2685,8/10/2023,4/30/2024,128,1,
2686,3/11/2023,2/5/2023,124,1,
2687,12/8/2024,8/2/2020,199,1,
2688,4/11/2025,6/21/2021,326,1,
2689,2/18/2025,7/30/2021,282,1,
2690,6/27/2024,12/2/2020,262,1,
2691,3/15/2024,10/31/2020,258,1,
2692,3/9/2025,7/3/2021,357,1,
2693,2/9/2025,9/26/2023,200,1,
2694,7/8/2023,4/11/2024,261,1,
2695,10/9/2024,4/14/2022,155,1,
2696,5/27/2025,7/20/2023,270,1,
2697,5/24/2024,11/13/2022,119,1,
2698,9/3/2024,10/27/2021,50,1,
2699,7/29/2023,11/8/2023,93,1,
2700,7/6/2024,12/10/2021,315,1,
2701,8/28/2024,3/12/2022,23,0,
2702,6/24/2023,2/23/2022,377,1,
2703,6/27/2024,12/22/2022,312,1,
2704,12/24/2024,5/31/2023,256,1,
2705,10/16/2023,6/6/2023,333,1,
2706,4/29/2024,3/21/2021,105,1,
2707,12/11/2025,4/9/2022,397,1,
2708,3/5/2023,2/11/2022,196,1,
2709,5/20/2024,1/8/2022,229,1,
2710,1/25/2025,9/3/2024,363,1,
2711,8/31/2024,12/11/2020,319,1,
2712,5/6/2025,9/21/2021,165,1,
2713,7/1/2023,12/1/2023,366,1,
2714,1/27/2024,4/2/2021,163,1,
2715,10/8/2024,9/12/2023,80,1,
2716,5/30/2023,10/31/2023,283,1,
2717,5/27/2025,9/23/2022,211,1,
2718,5/7/2025,1/6/2023,23,0,
2719,3/2/2024,8/26/2023,248,1,
2720,6/11/2023,12/3/2023,88,1,
2721,11/14/2023,10/22/2022,187,1,
2722,10/2/2023,10/12/2020,230,1,
2723,6/13/2023,6/7/2021,326,1,
2724,5/27/2023,8/22/2023,40,1,
2725,1/9/2023,7/30/2020,184,1,
2726,6/22/2024,3/21/2022,65,1,
2727,3/23/2023,2/10/2021,81,1,
2728,3/18/2025,8/5/2022,313,1,
2729,6/4/2023,11/18/2022,331,1,
2730,12/21/2024,7/3/2020,91,1,
2731,1/11/2023,7/17/2023,303,1,
2732,4/8/2023,10/21/2023,130,1,
2733,8/20/2023,2/8/2024,372,1,
2734,1/31/2025,3/20/2022,242,1,
2735,8/3/2025,6/20/2023,399,1,
2736,7/14/2024,10/5/2022,325,1,
2737,12/10/2023,6/13/2023,277,1,
2738,7/3/2025,4/26/2022,358,1,
2739,5/21/2023,4/11/2023,269,1,
2740,10/13/2023,9/19/2023,91,1,
2741,7/14/2023,12/4/2023,287,1,
2742,10/25/2024,5/22/2023,139,1,
2743,12/29/2025,8/13/2021,394,1,
2744,1/4/2024,6/26/2023,18,0,
2745,10/7/2023,5/14/2021,392,1,
2746,2/5/2024,1/3/2024,386,1,
2747,11/23/2025,9/13/2021,27,0,
2748,12/18/2023,6/19/2022,318,1,
2749,9/3/2025,3/29/2022,365,1,
2750,8/8/2025,5/20/2022,175,1,
2751,10/7/2023,6/6/2024,176,1,
2752,8/1/2024,10/26/2020,31,1,
2753,3/18/2023,2/23/2023,355,1,
2754,4/25/2025,5/13/2023,93,1,
2755,6/21/2023,6/4/2024,368,1,
2756,6/17/2024,8/18/2022,300,1,
2757,2/11/2024,11/7/2022,335,1,
2758,1/19/2024,3/13/2024,125,1,
2759,5/12/2023,1/21/2024,92,1,
2760,11/7/2025,1/26/2024,215,1,
2761,8/19/2024,11/16/2023,286,1,
2762,7/3/2025,12/31/2023,17,0,
2763,5/30/2024,1/18/2022,61,1,
2764,5/18/2023,4/8/2024,392,1,
2765,8/5/2024,7/2/2023,394,1,
2766,1/8/2023,5/5/2022,117,1,
2767,3/14/2025,7/2/2022,242,1,
2768,7/1/2025,7/15/2023,135,1,
2769,8/18/2025,6/4/2020,105,1,
2770,12/4/2024,11/24/2020,36,1,
2771,7/15/2025,7/30/2021,212,1,
2772,11/27/2024,11/18/2023,55,1,
2773,8/3/2023,12/9/2022,144,1,
2774,3/17/2024,3/28/2023,13,0,
2775,1/12/2023,3/1/2021,278,1,
2776,3/17/2025,1/11/2022,19,0,
2777,5/20/2025,6/2/2024,326,1,
2778,9/15/2024,8/27/2020,96,1,
2779,7/2/2024,1/19/2022,365,1,
2780,1/4/2025,11/1/2021,41,1,
2781,9/15/2024,11/6/2023,380,1,
2782,5/17/2025,11/27/2023,339,1,
2783,9/10/2024,6/24/2021,101,1,
2784,1/9/2024,7/22/2022,268,1,
2785,2/15/2023,12/29/2020,24,0,
2786,2/20/2025,3/16/2024,366,1,
2787,3/13/2024,9/3/2021,362,1,
2788,12/8/2025,3/30/2023,70,1,
2789,4/30/2025,12/5/2022,89,1,
2790,6/29/2025,4/4/2023,53,1,
2791,1/14/2024,6/29/2020,139,1,
2792,12/19/2025,5/8/2020,113,1,
2793,3/29/2024,7/10/2022,184,1,
2794,7/2/2024,8/3/2022,368,1,
2795,10/8/2024,12/7/2020,133,1,
2796,4/24/2024,6/1/2023,60,1,
2797,10/31/2023,4/6/2021,329,1,
2798,12/18/2023,1/5/2022,135,1,
2799,5/16/2023,7/15/2022,0,0,
2800,6/23/2023,10/26/2023,158,1,
2801,6/25/2025,12/16/2023,355,1,
2802,5/7/2024,5/20/2023,295,1,
2803,7/29/2023,12/14/2023,44,1,
2804,3/10/2023,4/5/2023,268,1,
2805,10/3/2023,2/27/2021,364,1,
2806,9/17/2024,3/3/2023,80,1,
2807,8/31/2023,10/14/2020,3,0,
2808,10/21/2023,11/20/2021,388,1,
2809,4/30/2023,4/21/2024,231,1,
2810,1/25/2024,1/29/2022,274,1,
2811,2/1/2023,5/27/2021,156,1,
2812,2/27/2023,4/24/2021,201,1,
2813,11/10/2023,9/20/2023,323,1,
2814,10/5/2023,4/28/2020,78,1,
2815,6/1/2023,4/25/2024,175,1,
2816,8/11/2024,4/1/2021,165,1,
2817,5/25/2024,10/28/2023,279,1,
2818,1/19/2024,4/9/2024,186,1,
2819,8/26/2023,7/7/2020,35,1,
2820,7/6/2023,5/3/2021,254,1,
2821,10/24/2025,11/14/2023,348,1,
2822,8/10/2025,5/9/2023,161,1,
2823,11/11/2025,9/23/2023,217,1,
2824,5/6/2025,7/5/2023,23,0,
2825,7/31/2025,11/17/2023,30,1,
2826,10/20/2024,7/15/2023,386,1,
2827,7/17/2023,9/16/2022,71,1,
2828,1/9/2023,3/31/2024,128,1,
2829,1/23/2023,3/20/2023,312,1,
2830,7/10/2023,2/10/2022,105,1,
2831,1/7/2025,8/24/2022,27,0,
2832,1/7/2024,5/28/2024,356,1,
2833,2/27/2025,6/29/2022,365,1,
2834,11/18/2024,1/18/2023,154,1,
2835,9/14/2025,5/19/2020,127,1,
2836,10/19/2025,5/15/2023,194,1,
2837,1/8/2025,5/22/2023,269,1,
2838,7/24/2023,4/1/2024,362,1,
2839,8/15/2025,8/19/2022,73,1,
2840,9/5/2024,7/2/2024,216,1,
2841,2/12/2025,12/26/2023,195,1,
2842,5/29/2024,8/27/2023,9,0,
2843,3/23/2024,11/11/2021,296,1,
2844,5/8/2025,4/27/2022,57,1,
2845,9/20/2024,6/13/2023,309,1,
2846,12/13/2024,6/30/2020,17,0,
2847,1/21/2024,2/18/2024,230,1,
2848,7/19/2024,2/23/2024,333,1,
2849,7/4/2024,10/20/2022,81,1,
2850,8/20/2023,11/28/2023,122,1,
2851,4/22/2025,9/11/2023,177,1,
2852,10/4/2024,12/16/2023,276,1,
2853,7/9/2025,7/16/2022,189,1,
2854,2/17/2023,12/3/2021,237,1,
2855,10/20/2024,5/9/2023,150,1,
2856,8/20/2025,5/21/2021,153,1,
2857,6/7/2025,9/1/2021,196,1,
2858,9/18/2024,1/11/2023,354,1,
2859,5/11/2023,6/2/2021,43,1,
2860,8/9/2025,11/14/2023,100,1,
2861,6/28/2024,7/1/2020,4,0,
2862,7/13/2024,12/11/2023,206,1,
2863,12/17/2023,5/5/2023,376,1,
2864,5/8/2023,10/24/2022,7,0,
2865,2/12/2023,6/19/2020,157,1,
2866,10/6/2024,5/15/2023,360,1,
2867,6/13/2024,6/18/2023,134,1,
2868,2/6/2024,1/25/2023,177,1,
2869,8/24/2024,8/22/2021,86,1,
2870,1/6/2024,7/8/2024,233,1,
2871,12/9/2023,1/17/2022,300,1,
2872,5/20/2024,12/23/2020,28,0,
2873,1/22/2024,5/30/2023,339,1,
2874,10/4/2024,8/25/2023,285,1,
2875,4/2/2024,6/19/2021,16,0,
2876,6/24/2023,2/17/2023,98,1,
2877,1/22/2023,7/26/2021,374,1,
2878,6/12/2025,2/3/2021,394,1,
2879,4/24/2024,1/3/2024,342,1,
2880,12/2/2023,3/23/2024,306,1,
2881,4/7/2023,7/7/2021,10,0,
2882,11/29/2025,12/12/2020,289,1,
2883,3/23/2025,7/30/2023,59,1,
2884,9/1/2024,1/31/2022,322,1,
2885,7/24/2024,6/5/2023,53,1,
2886,11/5/2024,1/31/2022,22,0,
2887,7/2/2024,1/4/2021,266,1,
2888,11/11/2025,8/13/2023,107,1,
2889,2/3/2025,5/6/2022,83,1,
2890,8/9/2024,5/25/2020,32,1,
2891,8/15/2025,12/15/2023,387,1,
2892,10/23/2023,4/3/2021,155,1,
2893,8/6/2023,8/12/2024,311,1,
2894,2/22/2023,3/23/2021,197,1,
2895,9/5/2023,7/25/2023,6,0,
2896,10/1/2025,2/7/2023,45,1,
2897,2/14/2025,3/4/2022,25,0,
2898,11/29/2023,12/10/2022,153,1,
2899,8/18/2024,9/5/2023,316,1,
2900,1/9/2025,8/4/2024,334,1,
2901,5/19/2023,3/25/2021,398,1,
2902,5/18/2025,8/21/2021,345,1,
2903,2/23/2025,5/29/2021,327,1,
2904,6/26/2023,12/22/2021,37,1,
2905,2/26/2024,11/19/2023,133,1,
2906,5/31/2023,1/30/2022,275,1,
2907,9/17/2025,6/30/2024,266,1,
2908,9/7/2023,10/6/2021,64,1,
2909,6/16/2024,4/1/2021,50,1,
2910,12/30/2025,8/18/2020,110,1,
2911,2/6/2023,1/29/2023,280,1,
2912,1/4/2023,1/15/2023,326,1,
2913,3/20/2023,7/11/2021,97,1,
2914,10/7/2024,6/27/2022,167,1,
2915,12/5/2023,11/25/2023,155,1,
2916,12/3/2023,10/8/2022,87,1,
2917,5/2/2023,9/12/2020,252,1,
2918,7/5/2025,3/15/2023,187,1,
2919,5/24/2025,12/27/2021,182,1,
2920,8/31/2024,6/8/2022,198,1,
2921,3/16/2024,3/18/2023,81,1,
2922,4/1/2025,4/25/2021,1,0,
2923,10/23/2023,4/29/2021,44,1,
2924,3/17/2023,7/15/2021,225,1,
2925,9/8/2023,7/27/2021,9,0,
2926,8/17/2025,9/4/2021,311,1,
2927,11/12/2025,12/6/2021,87,1,
2928,10/8/2025,10/16/2024,292,1,
2929,7/11/2025,11/27/2020,224,1,
2930,3/14/2023,2/1/2022,130,1,
2931,2/14/2024,4/19/2022,71,1,
2932,4/1/2023,1/30/2023,350,1,
2933,6/17/2024,10/12/2023,92,1,
2934,9/27/2025,10/19/2020,260,1,
2935,4/16/2023,4/26/2021,264,1,
2936,9/3/2024,5/5/2021,106,1,
2937,10/30/2023,4/7/2024,205,1,
2938,2/26/2024,5/17/2022,127,1,
2939,7/14/2023,5/31/2021,17,0,
2940,6/18/2025,12/12/2020,267,1,
2941,10/6/2024,10/4/2020,38,1,
2942,4/19/2023,11/4/2022,283,1,
2943,12/14/2025,4/14/2021,264,1,
2944,5/7/2024,1/22/2022,25,0,
2945,10/6/2024,10/18/2023,164,1,
2946,1/30/2025,4/18/2022,112,1,
2947,1/5/2024,8/19/2021,152,1,
2948,11/23/2023,2/19/2021,24,0,
2949,5/8/2023,8/19/2023,363,1,
2950,6/7/2024,12/21/2023,214,1,
2951,7/17/2023,8/31/2022,84,1,
2952,4/10/2023,1/23/2023,54,1,
2953,5/6/2024,12/6/2021,31,1,
2954,12/9/2023,8/6/2022,299,1,
2955,7/12/2024,6/20/2023,306,1,
2956,3/5/2024,11/3/2024,357,1,
2957,3/8/2024,1/23/2024,69,1,
2958,12/16/2023,6/10/2024,262,1,
2959,9/14/2025,6/29/2023,203,1,
2960,2/19/2024,11/4/2022,387,1,
2961,4/9/2025,3/27/2024,350,1,
2962,6/30/2024,7/1/2020,9,0,
2963,5/5/2025,5/8/2023,208,1,
2964,1/20/2025,7/30/2023,180,1,
2965,5/7/2024,11/1/2022,10,0,
2966,6/29/2025,11/4/2022,169,1,
2967,8/6/2024,9/20/2021,214,1,
2968,8/29/2025,1/19/2022,204,1,
2969,5/20/2024,6/23/2023,250,1,
2970,3/28/2025,6/11/2024,256,1,
2971,12/15/2024,10/19/2022,245,1,
2972,7/5/2025,8/29/2022,211,1,
2973,3/31/2024,4/22/2023,383,1,
2974,6/2/2023,7/9/2024,300,1,
2975,3/15/2024,1/5/2021,219,1,
2976,7/14/2023,12/22/2022,9,0,
2977,1/29/2025,5/11/2023,257,1,
2978,9/1/2023,11/1/2023,170,1,
2979,7/14/2025,11/27/2022,276,1,
2980,6/15/2025,1/27/2023,285,1,
2981,11/15/2025,10/1/2023,326,1,
2982,11/21/2024,9/20/2021,364,1,
2983,3/20/2025,9/13/2021,101,1,
2984,4/4/2023,1/14/2023,123,1,
2985,4/30/2024,12/2/2021,189,1,
2986,4/29/2023,7/20/2021,364,1,
2987,5/4/2024,4/26/2024,259,1,
2988,8/11/2024,4/4/2022,393,1,
2989,9/5/2024,1/23/2023,79,1,
2990,2/11/2023,4/6/2024,348,1,
2991,11/19/2025,2/21/2023,258,1,
2992,6/8/2023,10/7/2022,24,0,
2993,8/26/2023,11/26/2023,33,1,
2994,6/21/2025,1/10/2022,93,1,
2995,7/8/2023,9/13/2020,120,1,
2996,1/6/2025,1/29/2021,35,1,
2997,3/13/2025,3/10/2023,294,1,
2998,7/30/2025,2/2/2023,327,1,
2999,12/23/2024,5/31/2021,306,1,
3000,10/4/2024,4/4/2021,163,1,
3001,3/8/2024,1/22/2021,247,1,
3002,2/15/2024,12/5/2021,329,1,
3003,3/30/2025,9/24/2020,27,0,
3004,4/12/2025,8/24/2023,116,1,
3005,7/7/2024,7/27/2024,349,1,
3006,1/7/2023,2/23/2022,366,1,
3007,11/8/2025,4/14/2021,330,1,
3008,10/3/2024,7/2/2024,344,1,
3009,9/21/2023,1/30/2023,384,1,
3010,12/2/2023,11/3/2023,193,1,
3011,2/17/2025,8/7/2021,302,1,
3012,6/21/2025,4/17/2022,168,1,
3013,4/10/2025,11/1/2022,47,1,
3014,4/2/2025,2/19/2023,164,1,
3015,4/9/2023,9/1/2021,191,1,
3016,1/10/2025,1/26/2024,87,1,
3017,4/24/2025,6/29/2021,282,1,
3018,1/12/2023,11/18/2021,269,1,
3019,4/24/2023,1/23/2022,322,1,
3020,5/15/2023,2/1/2022,134,1,
3021,9/25/2023,12/28/2023,368,1,
3022,2/29/2024,4/28/2022,247,1,
3023,5/27/2024,9/15/2023,82,1,
3024,7/18/2024,3/9/2023,83,1,
3025,11/2/2025,1/17/2024,119,1,
3026,2/10/2024,1/24/2021,38,1,
3027,8/28/2025,8/4/2024,247,1,
3028,5/16/2025,10/19/2020,86,1,
3029,2/7/2024,2/7/2024,236,1,
3030,7/6/2023,5/4/2022,174,1,
3031,3/26/2024,8/22/2020,24,0,
3032,4/10/2024,10/18/2022,340,1,
3033,8/15/2025,8/20/2022,164,1,
3034,12/6/2025,3/18/2022,362,1,
3035,2/8/2023,3/21/2024,336,1,
3036,4/30/2024,8/4/2021,132,1,
3037,3/15/2023,12/19/2022,387,1,
3038,4/13/2024,11/1/2020,161,1,
3039,4/6/2024,11/6/2020,99,1,
3040,2/17/2024,9/25/2023,332,1,
3041,1/12/2023,9/19/2024,350,1,
3042,3/26/2024,3/13/2021,55,1,
3043,11/21/2024,8/17/2023,278,1,
3044,2/1/2023,4/1/2021,64,1,
3045,2/10/2024,7/4/2021,296,1,
3046,11/8/2025,1/13/2021,177,1,
3047,3/11/2025,12/2/2023,122,1,
3048,1/24/2024,11/3/2020,166,1,
3049,8/8/2024,9/10/2024,274,1,
3050,12/28/2023,6/2/2023,65,1,
3051,4/30/2024,4/24/2021,292,1,
3052,6/25/2024,7/15/2022,11,0,
3053,5/24/2024,3/18/2021,233,1,
3054,1/30/2023,12/19/2020,325,1,
3055,1/26/2024,8/8/2022,337,1,
3056,10/29/2023,10/22/2021,264,1,
3057,2/20/2024,11/3/2024,356,1,
3058,1/5/2024,10/10/2020,111,1,
3059,5/3/2025,6/12/2021,246,1,
3060,3/6/2023,9/10/2023,256,1,
3061,1/26/2024,4/6/2021,230,1,
3062,2/8/2025,10/26/2022,366,1,
3063,1/7/2023,7/11/2023,34,1,
3064,8/11/2025,7/4/2021,371,1,
3065,10/25/2024,9/13/2023,174,1,
3066,9/4/2025,4/20/2023,301,1,
3067,11/13/2024,2/7/2023,330,1,
3068,6/4/2023,9/15/2023,66,1,
3069,5/15/2024,3/25/2024,217,1,
3070,8/12/2023,3/27/2024,387,1,
3071,7/12/2024,3/15/2022,296,1,
3072,9/22/2023,3/2/2023,2,0,
3073,4/13/2023,4/25/2022,96,1,
3074,3/6/2025,2/17/2024,361,1,
3075,12/26/2023,3/5/2021,136,1,
3076,9/29/2023,7/20/2024,302,1,
3077,1/7/2025,3/12/2023,100,1,
3078,8/22/2024,7/10/2022,281,1,
3079,12/23/2024,11/27/2022,346,1,
3080,11/28/2025,6/21/2020,129,1,
3081,3/29/2025,2/13/2022,25,0,
3082,7/19/2024,4/11/2023,19,0,
3083,3/2/2024,4/3/2024,286,1,
3084,2/21/2024,4/17/2021,261,1,
3085,7/14/2025,10/6/2020,257,1,
3086,4/21/2025,1/5/2024,235,1,
3087,10/23/2024,12/29/2022,317,1,
3088,1/7/2023,6/8/2023,19,0,
3089,1/2/2025,3/22/2024,386,1,
3090,6/5/2025,1/13/2022,163,1,
3091,3/3/2023,7/21/2022,58,1,
3092,3/14/2025,3/30/2021,117,1,
3093,10/4/2024,2/15/2024,218,1,
3094,1/12/2024,3/30/2024,99,1,
3095,7/23/2023,11/2/2022,121,1,
3096,2/21/2025,4/9/2022,33,1,
3097,1/23/2023,7/22/2020,166,1,
3098,4/3/2024,2/12/2021,119,1,
3099,6/12/2025,9/26/2022,146,1,
3100,5/1/2025,10/1/2022,0,0,
3101,9/10/2025,1/21/2024,196,1,
3102,1/27/2025,8/29/2021,23,0,
3103,8/27/2025,10/6/2023,218,1,
3104,5/21/2025,8/13/2022,89,1,
3105,7/22/2024,11/17/2020,132,1,
3106,5/21/2025,12/26/2021,69,1,
3107,1/11/2023,6/5/2022,217,1,
3108,12/15/2025,9/2/2021,94,1,
3109,4/24/2023,11/12/2023,251,1,
3110,7/16/2025,12/5/2023,47,1,
3111,9/18/2023,2/16/2022,182,1,
3112,12/2/2025,10/12/2024,398,1,
3113,4/29/2025,4/7/2024,252,1,
3114,4/29/2023,2/11/2024,154,1,
3115,4/15/2023,9/6/2022,185,1,
3116,5/13/2025,5/1/2022,192,1,
3117,11/11/2025,4/26/2024,339,1,
3118,1/28/2025,12/5/2020,20,0,
3119,9/8/2025,4/15/2022,260,1,
3120,12/13/2024,6/11/2023,386,1,
3121,10/25/2025,8/15/2022,23,0,
3122,1/19/2023,1/4/2022,284,1,
3123,1/20/2024,11/29/2023,274,1,
3124,7/30/2024,10/26/2022,83,1,
3125,12/18/2025,1/14/2024,237,1,
3126,1/6/2024,7/13/2020,137,1,
3127,2/16/2025,9/8/2021,13,0,
3128,10/26/2025,5/10/2024,200,1,
3129,1/14/2024,8/21/2020,151,1,
3130,2/26/2024,2/6/2023,399,1,
3131,1/2/2023,2/11/2022,192,1,
3132,6/13/2024,2/24/2024,212,1,
3133,5/17/2024,5/27/2021,393,1,
3134,8/4/2024,12/25/2021,76,1,
3135,6/15/2024,7/17/2023,244,1,
3136,4/13/2025,11/29/2022,118,1,
3137,5/26/2023,11/18/2022,77,1,
3138,3/28/2024,8/18/2022,197,1,
3139,3/20/2023,3/7/2022,281,1,
3140,11/1/2023,10/2/2020,182,1,
3141,4/26/2024,5/4/2020,98,1,
3142,8/7/2023,3/17/2021,16,0,
3143,11/30/2023,4/26/2022,101,1,
3144,9/27/2025,1/16/2021,63,1,
3145,2/7/2023,6/8/2023,392,1,
3146,10/17/2025,10/9/2024,288,1,
3147,5/29/2024,7/20/2022,373,1,
3148,6/30/2023,9/16/2023,357,1,
3149,9/29/2025,12/20/2020,214,1,
3150,6/29/2024,12/16/2020,114,1,
3151,9/4/2024,1/12/2024,148,1,
3152,12/17/2023,3/13/2021,322,1,
3153,5/17/2025,2/18/2022,47,1,
3154,7/17/2025,9/29/2022,376,1,
3155,3/13/2023,9/23/2020,205,1,
3156,3/18/2023,9/28/2021,310,1,
3157,11/6/2025,6/15/2021,272,1,
3158,11/17/2025,5/21/2022,340,1,
3159,4/8/2023,6/25/2024,312,1,
3160,7/19/2025,2/27/2021,299,1,
3161,9/29/2025,2/2/2021,381,1,
3162,12/6/2025,6/16/2023,227,1,
3163,5/22/2025,3/1/2024,140,1,
3164,2/14/2024,3/13/2024,397,1,
3165,10/27/2023,3/19/2022,165,1,
3166,11/21/2024,2/17/2021,233,1,
3167,3/16/2023,1/8/2024,87,1,
3168,3/16/2024,10/1/2020,187,1,
3169,3/9/2025,8/31/2023,91,1,
3170,4/6/2025,5/18/2022,42,1,
3171,3/13/2023,2/7/2022,232,1,
3172,5/4/2025,6/28/2021,384,1,
3173,7/11/2025,4/4/2023,47,1,
3174,11/10/2023,11/29/2021,272,1,
3175,8/14/2024,11/25/2023,96,1,
3176,7/23/2023,3/25/2024,182,1,
3177,10/7/2025,9/22/2022,163,1,
3178,8/29/2024,3/4/2024,173,1,
3179,10/26/2025,4/14/2023,183,1,
3180,5/22/2025,6/16/2021,22,0,
3181,9/22/2023,4/20/2020,78,1,
3182,5/3/2023,4/10/2021,244,1,
3183,3/15/2025,6/26/2023,214,1,
3184,1/22/2024,6/18/2022,337,1,
3185,3/6/2023,4/2/2023,286,1,
3186,11/5/2024,2/4/2022,210,1,
3187,11/2/2025,2/24/2022,50,1,
3188,11/22/2024,9/14/2023,88,1,
3189,12/5/2025,5/21/2022,203,1,
3190,4/21/2024,11/23/2020,90,1,
3191,9/23/2024,6/10/2024,327,1,
3192,4/16/2024,4/6/2021,274,1,
3193,3/27/2025,4/11/2021,355,1,
3194,6/15/2025,12/6/2021,383,1,
3195,5/3/2024,10/17/2020,21,0,
3196,9/14/2024,10/21/2020,186,1,
3197,1/18/2023,12/7/2022,227,1,
3198,3/12/2024,11/18/2022,12,0,
3199,1/18/2023,2/8/2023,350,1,
3200,8/18/2023,2/16/2021,50,1,
3201,4/16/2024,7/24/2021,14,0,
3202,4/24/2025,10/15/2023,295,1,
3203,9/6/2025,1/29/2022,128,1,
3204,5/7/2023,12/2/2020,37,1,
3205,6/1/2023,5/11/2024,163,1,
3206,12/30/2024,10/10/2021,325,1,
3207,4/1/2023,4/8/2024,173,1,
3208,2/1/2023,12/17/2021,396,1,
3209,1/27/2023,1/19/2023,24,0,
3210,12/8/2025,8/1/2023,136,1,
3211,6/8/2024,3/13/2020,39,1,
3212,5/21/2024,2/11/2022,340,1,
3213,11/2/2025,6/14/2023,110,1,
3214,8/17/2024,10/9/2020,33,1,
3215,6/3/2025,2/23/2023,347,1,
3216,11/17/2024,8/25/2022,227,1,
3217,6/6/2025,6/15/2021,201,1,
3218,3/13/2023,2/26/2024,397,1,
3219,10/9/2025,8/10/2023,360,1,
3220,3/30/2023,2/19/2024,139,1,
3221,10/18/2024,4/6/2021,253,1,
3222,4/26/2023,8/20/2023,17,0,
3223,3/25/2024,4/16/2023,2,0,
3224,12/14/2025,3/25/2024,240,1,
3225,1/15/2024,3/3/2023,333,1,
3226,11/8/2023,4/13/2022,225,1,
3227,5/27/2024,11/24/2023,211,1,
3228,6/10/2024,8/19/2022,170,1,
3229,11/13/2024,3/18/2022,31,1,
3230,9/2/2023,12/5/2020,16,0,
3231,2/26/2024,5/18/2023,184,1,
3232,7/4/2025,7/22/2024,302,1,
3233,12/14/2023,9/11/2021,205,1,
3234,6/16/2025,4/19/2022,251,1,
3235,11/5/2023,11/5/2020,306,1,
3236,5/12/2024,11/17/2020,146,1,
3237,1/26/2024,5/1/2020,66,1,
3238,9/15/2024,10/25/2021,285,1,
3239,3/1/2024,1/29/2022,121,1,
3240,4/25/2025,9/18/2020,34,1,
3241,8/18/2024,1/13/2023,138,1,
3242,10/22/2024,10/9/2021,217,1,
3243,8/10/2025,4/23/2022,96,1,
3244,1/6/2024,9/8/2023,20,0,
3245,8/29/2025,6/15/2023,100,1,
3246,12/20/2025,3/23/2024,101,1,
3247,3/31/2023,10/14/2023,398,1,
3248,5/7/2023,2/4/2024,105,1,
3249,10/26/2024,4/16/2023,377,1,
3250,12/2/2024,3/2/2022,248,1,
3251,7/29/2023,1/20/2020,8,0,
3252,4/28/2023,9/19/2021,210,1,
3253,8/15/2024,10/2/2021,338,1,
3254,7/18/2025,3/16/2022,227,1,
3255,11/23/2023,11/7/2023,345,1,
3256,12/24/2025,8/24/2021,242,1,
3257,5/15/2025,4/29/2021,145,1,
3258,4/6/2023,5/31/2023,285,1,
3259,8/18/2024,5/25/2022,330,1,
3260,1/7/2024,10/27/2023,218,1,
3261,10/24/2023,12/17/2022,34,1,
3262,8/13/2023,6/21/2021,84,1,
3263,8/16/2023,11/9/2020,241,1,
3264,11/4/2023,8/29/2021,60,1,
3265,12/3/2023,6/6/2022,71,1,
3266,9/2/2024,5/20/2024,328,1,
3267,6/3/2024,8/7/2022,394,1,
3268,2/7/2024,5/28/2021,26,0,
3269,7/16/2024,3/3/2021,129,1,
3270,10/27/2025,4/4/2021,136,1,
3271,1/21/2024,1/19/2021,201,1,
3272,12/29/2023,7/23/2023,121,1,
3273,1/2/2023,5/7/2022,230,1,
3274,3/25/2024,8/30/2021,210,1,
3275,9/12/2023,10/4/2022,187,1,
3276,6/14/2023,2/5/2023,296,1,
3277,2/2/2024,2/14/2022,369,1,
3278,8/8/2023,12/20/2022,69,1,
3279,2/12/2025,8/10/2023,181,1,
3280,2/5/2025,5/9/2023,338,1,
3281,1/6/2023,9/23/2020,108,1,
3282,12/25/2025,10/7/2022,141,1,
3283,8/9/2024,11/24/2020,258,1,
3284,1/14/2025,12/29/2022,373,1,
3285,5/16/2023,1/19/2021,314,1,
3286,4/1/2025,6/15/2021,232,1,
3287,6/22/2023,2/3/2022,362,1,
3288,9/26/2023,5/30/2023,114,1,
3289,2/4/2023,8/15/2023,105,1,
3290,4/17/2023,8/7/2022,153,1,
3291,1/4/2025,1/4/2022,234,1,
3292,11/24/2025,8/1/2022,300,1,
3293,10/14/2024,10/14/2020,77,1,
3294,5/30/2023,9/27/2022,341,1,
3295,2/20/2023,9/17/2023,127,1,
3296,12/18/2023,5/26/2024,347,1,
3297,11/8/2023,1/4/2021,310,1,
3298,3/24/2023,12/9/2022,279,1,
3299,8/8/2023,3/30/2021,31,1,
3300,9/19/2025,10/31/2023,51,1,
3301,12/16/2024,4/22/2021,380,1,
3302,3/15/2025,12/30/2022,320,1,
3303,12/27/2024,8/26/2022,319,1,
3304,11/15/2025,11/16/2022,289,1,
3305,7/12/2023,7/22/2024,354,1,
3306,4/10/2024,4/21/2023,199,1,
3307,5/15/2025,7/20/2023,262,1,
3308,9/22/2024,7/11/2021,2,0,
3309,11/22/2025,8/23/2021,394,1,
3310,3/19/2023,9/8/2022,257,1,
3311,7/24/2025,12/9/2024,385,1,
3312,9/7/2023,6/7/2024,376,1,
3313,12/10/2023,1/26/2021,279,1,
3314,4/5/2025,8/23/2021,383,1,
3315,10/12/2025,2/16/2022,128,1,
3316,4/23/2025,9/16/2021,16,0,
